player_id,player_position,team,goals_last_5,assists_last_5,minutes_last_5,shots_on_target,pass_accuracy,fitness_score,opponent_strength,home_away,weather,next_match_goals,performance_level
2948,Midfielder,Team_A,3,4,346.4793306637928,7,77.96096546971735,89.25705348291784,2,Away,Snowy,1.6354739024759373,Medium
2949,Midfielder,Team_F,7,0,411.85644299585215,3,78.9385085786844,83.3706187366281,2,Home,Rainy,1.2165699455643264,Medium
2950,Goalkeeper,Team_D,3,4,271.4812315510645,3,67.34412807842575,77.43249301406492,3,Away,Cloudy,0.8381738274400115,Medium
2951,Midfielder,Team_D,2,1,274.4910910389658,11,78.2222429865645,65.71455624350946,2,Home,Sunny,2.264506023762238,High
2952,Defender,Team_G,3,3,359.3098338305685,9,92.46529332959364,90.75017531423003,2,Away,Snowy,1.6965119886512692,Medium
2953,Midfielder,Team_E,5,1,312.08110848105713,4,76.5549980506025,59.732716305996476,3,Away,Cloudy,1.5838429021681217,Medium
2954,Midfielder,Team_E,4,2,387.51959642349664,4,80.56368275325366,57.87137197361457,3,Home,Sunny,0.4133114833813169,Low
2955,Midfielder,Team_F,4,1,353.70132754196266,3,81.4203342139202,47.754758706185086,1,Away,Cloudy,1.2225992678135014,Medium
2956,Forward,Team_C,0,1,435.08667969757164,7,81.96158470734571,74.04960731586543,1,Home,Sunny,1.6956032116254809,Medium
2957,Forward,Team_C,4,2,314.52029301363854,5,60.49412151448129,79.55219084618815,1,Home,Cloudy,0.9881090052642943,Medium
2958,Defender,Team_D,9,2,231.07762568080494,6,85.90648977837415,60.01335463859547,2,Away,Rainy,1.3904657542006371,Medium
2959,Defender,Team_B,1,1,340.4396851987488,5,83.65933075496754,74.73341018122979,5,Away,Snowy,0.39993304142977115,Low
2960,Forward,Team_B,2,1,,9,78.72201038596423,88.20904616704017,5,Home,Rainy,1.1065401085065079,Medium
2961,Defender,Team_C,2,4,352.06924919087425,10,91.74894174756983,82.43040219653497,2,Home,Rainy,2.1871362216176116,High
2962,Forward,Team_B,3,1,359.7564312005122,5,89.08788062521225,68.33386001339645,4,Home,,0.0,Low
2963,Goalkeeper,Team_G,4,2,287.9270890942446,24,82.17423275713047,84.71738249816175,1,Away,,3.5,High
2964,Midfielder,Team_C,6,2,259.45966048849067,3,73.42732892175879,87.41234054939487,2,Home,Rainy,1.1595249263839535,Medium
2965,Midfielder,Team_E,8,0,311.24339899925684,8,75.90871765866325,88.05960131797433,4,Away,Sunny,1.3892996760432224,Medium
2966,Defender,Team_D,2,2,177.12850785353262,3,77.12166912853463,83.08373935090678,1,Home,Sunny,1.0060550690182943,Medium
2967,Forward,Team_A,6,0,324.8400355271731,3,84.15865971302838,56.83566450460451,3,Away,Snowy,0.91865907658117,Medium
2968,Forward,Team_D,4,1,295.5537154918302,2,77.9648822056055,93.76590312327711,2,Home,Sunny,0.8333585295568389,Medium
2969,Defender,Team_C,8,2,371.7005026695608,2,80.66617631727793,78.01153948885654,4,Home,Snowy,0.35738445613819186,Low
2970,Forward,Team_G,0,3,200.8490879874131,4,66.24025279962908,69.4471560546844,5,Away,Snowy,0.7096470991775546,Low
2971,Goalkeeper,Team_C,1,0,320.38071858803823,2,86.49728888622465,86.74041720188862,2,Home,Cloudy,0.3036222118554927,Low
2972,Midfielder,Team_D,6,1,414.57345708302836,7,90.27795528064547,72.0620484663056,5,Away,Cloudy,0.8997413672630482,Medium
2973,Defender,Team_G,2,2,360.52407967706114,9,74.40001904229023,41.1609917504739,4,Away,Cloudy,1.054703699713398,Medium
2974,Defender,Team_G,3,0,,1,73.6273087659121,88.4394874344375,2,Away,Cloudy,0.659757708382605,Low
2975,Forward,Team_G,1,3,340.38401135779685,8,71.63150219265509,68.32912506594351,2,Home,Cloudy,1.5558873378287832,Medium
2976,Defender,Team_F,3,1,220.30795580596043,5,97.07397374667016,72.92522204549832,2,Away,Sunny,0.9118318273882563,Medium
2977,Goalkeeper,Team_C,1,3,329.9917503861486,4,86.20345317833849,75.06497219683973,2,Away,Sunny,0.6978331639752412,Low
2978,Forward,Team_B,2,4,344.50936160384026,5,77.70323792245725,71.3475554682704,3,Home,Sunny,0.5881034486684904,Low
2979,Forward,Team_B,4,3,255.30652734855357,3,71.99009606866734,77.24072147420341,2,Home,Rainy,0.6486864394783525,Low
2980,Forward,Team_C,6,1,312.40676939844,1,67.8150297898862,85.43745668146545,4,Home,Cloudy,0.407192079790923,Low
2981,Forward,Team_C,2,3,145.935762257365,3,86.04704383538632,81.14798991069993,4,Home,Sunny,0.0,Low
2982,Goalkeeper,Team_F,2,1,299.9541094434915,5,75.38680477485784,62.61809843815531,3,Home,Cloudy,0.2931239645542976,Low
2983,Forward,Team_B,2,1,293.81744343102184,5,82.58164056931705,58.656755272215776,2,Away,Snowy,0.3586602890224184,Low
2984,Defender,Team_C,4,1,404.1343613368009,3,91.96848237721407,70.33646794184563,2,Home,Rainy,0.711091560450748,Low
2985,Goalkeeper,Team_C,3,3,283.8066138422784,7,67.88766754699124,65.49899682728667,1,Away,Rainy,1.8710507878648426,High
2986,Midfielder,Team_F,6,0,304.01857648427125,8,71.70868460968295,65.35946916540416,1,Away,Sunny,1.6897330245838662,Medium
2987,Midfielder,Team_F,3,2,315.2462733633915,7,,64.99034053020621,5,Home,Rainy,0.6683477594152594,Low
2988,Defender,Team_D,2,0,284.5807985641772,8,75.92705316896716,90.85356253043354,3,Home,Cloudy,1.4157534893925723,Medium
2989,Defender,Team_F,2,3,363.18748530992957,4,76.41358504087722,81.09900840529517,1,Home,Snowy,1.8303120914141386,High
2990,Goalkeeper,Team_A,5,5,200.45647916858718,6,86.33862236882223,71.14007649465114,4,Away,Snowy,0.7078240510850922,Low
2991,Midfielder,Team_B,3,2,388.1946022486478,4,85.48435663471662,76.35886116920268,4,Away,Cloudy,0.9535457128582325,Medium
2992,Midfielder,Team_D,7,1,319.28731290104787,6,74.60475315509285,79.98102782240173,4,Away,Sunny,1.1458971878707065,Medium
2993,Midfielder,Team_A,2,3,398.09882808772556,6,72.60287827857516,66.56097543510737,3,Home,Rainy,1.0149323189880168,Medium
2994,Midfielder,Team_C,4,2,155.16607147314372,5,77.37091241740123,75.9267933061801,4,Away,Sunny,0.778875713803169,Low
2995,Midfielder,Team_C,2,2,173.82624076333354,2,89.29767080859045,47.823417606526085,1,Away,Snowy,1.2163445183160544,Medium
2996,Forward,Team_D,2,2,302.48128642487,4,61.75714027787016,75.58017876396082,1,Home,,1.756132659360269,Medium
2997,Defender,Team_F,2,3,350.35492328003363,5,76.92521303239793,82.59108839982542,5,Away,Sunny,0.4455715188665337,Low
2998,Forward,Team_G,4,4,286.7040370398095,7,84.33673734359554,81.77115802587102,5,Home,Cloudy,0.7864654103122983,Low
2999,Midfielder,Team_G,3,1,355.0307498049509,3,71.89823821004141,76.02113445098256,3,Home,Sunny,0.17107525903324133,Low
3000,Goalkeeper,Team_C,6,1,378.8785854465778,7,64.27127344898265,59.74098230163128,5,Away,Snowy,0.6681330169680932,Low
3001,Goalkeeper,Team_G,4,3,359.95997282128207,3,67.31456488231353,79.09355296693026,3,Away,Cloudy,1.2582611346018147,Medium
3002,Midfielder,Team_E,2,0,326.1961102628049,8,81.52467065508299,86.8322017333078,2,Home,Sunny,2.0350611905486407,High
3003,Midfielder,Team_D,2,3,325.73617097924335,4,77.16386349114006,86.41812082900228,5,Away,Snowy,0.405514967587638,Low
3004,Goalkeeper,Team_A,4,1,283.11229481669693,5,59.08822669996266,74.45416828327492,3,Away,Cloudy,0.4739342195078734,Low
3005,Forward,Team_D,5,0,316.67754054777333,9,73.08154514470931,78.32337805161296,1,Away,Cloudy,2.050450670725091,High
3006,Forward,Team_B,1,1,258.5461467659164,4,90.77245182706724,72.11046508228412,5,Home,Sunny,0.0,Low
3007,Midfielder,Team_F,1,0,272.91623195833654,6,77.40790901900638,82.34973716359974,5,Away,Sunny,0.3229691496202214,Low
3008,Forward,Team_F,4,0,350.8618519728053,4,83.7826982661428,69.56859101358108,3,Home,Sunny,0.5929879922099515,Low
3009,Goalkeeper,Team_D,3,2,292.22713210811906,4,77.07555158159435,68.74151575146709,2,Away,Rainy,1.1142195815759783,Medium
3010,Forward,Team_C,3,2,275.74628634984003,2,86.14474220293799,73.93710270060608,5,Away,Sunny,0.26683125106370653,Low
3011,Midfielder,Team_C,2,1,346.9538607910996,9,83.8938068151964,73.76200828910763,3,Home,Cloudy,1.582829157259582,Medium
3012,Goalkeeper,Team_E,4,0,856.9849485395627,2,78.2077829483542,57.48375022429951,2,Away,Cloudy,0.7043422479709763,Low
3013,Forward,Team_E,4,4,307.0820248730833,7,69.16351763551296,73.44151571590984,3,Away,Cloudy,1.6555009518793293,Medium
3014,Defender,Team_F,4,1,311.06387415670173,7,82.40784463555902,60.570520833649056,2,Home,Sunny,1.174516350701843,Medium
3015,Goalkeeper,Team_E,2,3,344.9568733927944,5,64.18985821913903,74.31614746113998,4,Away,Rainy,0.3244712479308848,Low
3016,Goalkeeper,Team_A,5,1,378.13742698303344,7,82.95322409937201,103.49652923810223,5,Away,Rainy,1.3330921496069916,Medium
3017,Defender,Team_E,6,0,,4,86.7753580976263,83.43653925310778,4,Home,Cloudy,0.8754106690857436,Medium
3018,Defender,Team_A,1,0,248.47796537737327,5,73.06066615684765,62.297803598192736,3,Home,Snowy,0.7352916543352026,Low
3019,Goalkeeper,Team_E,4,1,306.7143504341929,3,66.43549942640112,75.76940443080973,4,Away,Rainy,0.07123138627286646,Low
3020,Defender,Team_F,4,2,295.571009732395,3,87.88365314887342,81.34411499851912,2,Away,Rainy,1.3255441763971463,Medium
3021,Midfielder,Team_F,4,1,256.82083361753325,3,78.10841468565805,60.63449088419219,1,Home,Snowy,1.2105598418219614,Medium
3022,Midfielder,Team_A,6,2,349.875965936126,7,76.27784688504842,79.57483313135236,4,Away,Sunny,1.653357471587412,Medium
3023,Midfielder,Team_D,3,2,354.49115476372003,6,79.83992949229197,7.434590836399025,3,Home,,0.18767512826898863,Low
3024,Goalkeeper,Team_F,3,2,363.57250530235757,6,73.36201663903462,73.84454576709267,5,Away,Cloudy,0.7884835743645441,Low
3025,Defender,Team_D,5,1,260.54522275507463,5,62.45108365000989,66.99866885847301,4,Away,Rainy,0.598220880851589,Low
3026,Defender,Team_C,2,3,329.4470562247504,7,72.38880572961317,74.87740754117422,4,Home,Cloudy,0.5395848534408388,Low
3027,Forward,Team_A,1,1,319.62348602935236,7,78.22286942008037,90.52849238468188,1,Away,Sunny,1.520357488116793,Medium
3028,Forward,Team_G,2,2,338.44418560051315,6,78.26031123800108,70.03812675483567,3,Away,Rainy,1.023972026316982,Medium
3029,Defender,Team_F,4,0,327.7835894898916,4,60.423117129783805,86.53676508142476,4,Away,Rainy,0.445626947398254,Low
3030,Defender,Team_B,3,5,319.24724330502164,5,75.35181560871442,75.01928880698019,5,Home,Snowy,0.24393776250898472,Low
3031,Defender,Team_C,1,3,312.03657443152713,6,94.49917223698763,78.23491534463584,2,Away,Snowy,1.4581157385318273,Medium
3032,Goalkeeper,Team_D,5,6,386.4104366015312,2,78.46810943788205,92.04752701130289,5,Away,Sunny,0.5188868106990538,Low
3033,Defender,Team_F,1,1,268.2911595488428,5,86.72503641456827,73.91846939340739,4,Away,Sunny,0.34286153729458385,Low
3034,Forward,Team_A,5,1,,4,83.78723382012646,75.77525322488069,4,Away,Snowy,1.2743521401985487,Medium
3035,Goalkeeper,Team_G,2,1,384.8822400083576,7,71.56605760822248,82.67651659415321,1,Away,Sunny,2.006514177461254,High
3036,Defender,Team_E,1,0,271.33664455811544,4,71.85193161811969,63.5615385472415,3,Home,Sunny,0.0,Low
3037,Forward,Team_G,4,4,274.3947243353608,6,82.01098604112565,,1,Home,Rainy,1.8267130852322349,High
3038,Goalkeeper,Team_B,2,0,364.03645666710855,5,72.55860377073316,71.21786229476727,5,Away,Snowy,0.6787376818411732,Low
3039,Defender,Team_D,3,2,234.56516956117744,7,89.49300962631106,69.97933064777561,3,Home,Cloudy,0.8936519640856423,Medium
3040,Defender,Team_C,2,4,359.6378673815896,3,74.94824925549752,59.39509493918522,1,Home,Snowy,1.1583045653525144,Medium
3041,Defender,Team_G,1,3,290.6219252451822,1,86.29366316746703,62.58934121933483,4,Home,Snowy,0.5079302730317051,Low
3042,Goalkeeper,Team_A,3,2,344.60003693122536,3,81.82966715828415,79.40533994177292,3,Away,Sunny,0.5277645596864764,Low
3043,Forward,Team_B,4,1,246.7559259766624,4,82.77994735029034,88.07962140822707,2,Away,Cloudy,1.2432897647645,Medium
3044,Forward,Team_A,2,2,391.10457599350207,4,71.88677553405141,65.46552325382434,2,Home,Cloudy,0.26108402160905453,Low
3045,Midfielder,Team_F,3,2,246.96568100662742,6,88.82271424903114,82.05424142164773,5,Away,Sunny,0.7449116926288959,Low
3046,Defender,Team_E,4,1,363.49702121279927,8,101.35565014659359,72.42723565642832,1,Home,Cloudy,2.246817011412162,High
3047,Midfielder,Team_C,6,2,249.4722569734409,3,68.66988658790768,58.47605587772705,5,Home,Cloudy,0.5069387238406209,Low
3048,Midfielder,Team_A,2,2,428.4980522653438,4,87.41071254356943,69.5032330025903,2,Away,Cloudy,0.28342128892195173,Low
3049,Forward,Team_D,5,0,315.71709308869225,5,78.04007695827404,82.92900471750464,4,Home,Cloudy,1.2304275827880093,Medium
3050,Goalkeeper,Team_F,2,0,437.051425699819,9,69.96154443956773,62.72281756540996,4,Home,Rainy,1.2286065242130955,Medium
3051,Goalkeeper,Team_F,4,5,270.8667507553604,3,67.405457497404,59.36715699202954,4,Home,Rainy,0.43366023203848225,Low
3052,Forward,Team_C,2,1,293.44095823707227,3,69.3942951760871,67.15536808756276,4,Away,Snowy,0.46070658825255156,Low
3053,Goalkeeper,Team_F,1,7,392.64315222393014,3,70.70045833637317,66.58235882940048,4,Home,Sunny,0.17758866235162185,Low
3054,Midfielder,Team_D,7,1,234.42823869349303,6,66.3806910655694,95.76140595108683,2,Home,Cloudy,1.608130519506352,Medium
3055,Defender,Team_A,3,4,278.0440006478035,2,89.01739828847577,77.01346500015998,3,Home,Snowy,1.0316344312599308,Medium
3056,Forward,Team_C,6,2,349.70410578135994,3,77.9105149116972,89.22355930460178,4,Away,Rainy,0.13739750962466413,Low
3057,Defender,Team_F,6,0,258.87316539822,2,82.12982876042368,74.06267788973855,3,Away,Snowy,1.0688091778830415,Medium
3058,Goalkeeper,Team_F,7,4,351.30904532114266,9,66.47550547515284,78.52526323179184,4,Home,Sunny,1.9195995441021232,High
3059,Defender,Team_D,3,2,330.2242631013031,9,90.01462732698258,85.68214642960857,5,Home,Cloudy,0.892802114888996,Medium
3060,Goalkeeper,Team_E,4,2,229.18126257546896,8,72.67982662461782,58.89800498979929,1,Away,Cloudy,1.1336933469341495,Medium
3061,Goalkeeper,Team_E,4,1,378.06612727900796,7,90.97457927120468,62.91073237081494,3,Away,Rainy,1.1214278450837494,Medium
3062,Midfielder,Team_G,1,0,244.25401440832587,5,82.47941301985273,81.41960401639284,1,Home,Sunny,1.4020286391970045,Medium
3063,Goalkeeper,Team_F,9,1,366.27674581837624,3,68.44279934131848,76.05472723834175,2,Away,Cloudy,0.8072101003182885,Medium
3064,Midfielder,Team_A,2,3,327.7085238946569,2,81.65715458734341,81.36752903791978,5,Away,Rainy,0.0,Low
3065,Midfielder,Team_C,1,2,292.6992521176555,5,77.69604871592912,64.95164313499346,4,Away,Rainy,0.28587419931929364,Low
3066,Midfielder,Team_F,3,4,253.67584850234698,5,68.2996646783478,73.39457701341543,4,Away,Sunny,0.10979178816599866,Low
3067,Forward,Team_B,3,0,339.75615952448896,4,67.3236355188444,91.69003725266771,2,Away,Rainy,1.0601162953173315,Medium
3068,Forward,Team_C,3,0,267.6485123913484,3,86.21232718322686,67.95205614154983,3,Home,Sunny,0.45982748697488474,Low
3069,Goalkeeper,Team_G,2,3,392.4772085631546,4,90.08100094708516,85.41010228247148,4,Away,Sunny,0.6650886441303357,Low
3070,Midfielder,Team_E,3,1,394.66703655820396,8,67.5664154353386,79.6038606244447,3,Away,Sunny,1.3486160627584005,Medium
3071,Forward,Team_F,4,4,418.5220412591598,4,79.09407896714902,65.49255655672796,4,Home,Snowy,0.7762051240758632,Low
3072,Midfielder,Team_D,1,3,336.8538462245185,6,63.23869598998432,89.05935705670909,3,Away,Sunny,0.6974924663426798,Low
3073,Defender,Team_B,1,3,295.7414116700974,5,86.38701565326336,89.93483996559459,1,Away,Snowy,1.5651109073915341,Medium
3074,Defender,Team_F,3,1,302.18584515976056,4,78.77688849369217,58.942029537079534,3,Away,Snowy,0.5419220436211051,Low
3075,Defender,Team_G,4,5,297.79474503186475,5,64.69990708450996,84.2780967947206,2,Home,Cloudy,1.6583663023056756,Medium
3076,Goalkeeper,Team_A,3,1,334.88033229974644,1,73.50956729463616,70.20960753170137,4,Home,Snowy,0.0,Low
3077,Midfielder,Team_B,0,1,346.19643533531615,7,72.55530803372619,73.41365175614092,5,Away,Cloudy,0.810494444449372,Medium
3078,Defender,Team_G,6,2,393.89386196101384,3,69.41607710189763,50.302682236073224,3,Home,Snowy,0.554139691780697,Low
3079,Forward,Team_F,6,0,321.2074049357619,4,87.52410282997661,70.5730780183035,5,Away,Rainy,0.2626250287735412,Low
3080,Defender,Team_A,1,1,235.8063601679865,5,69.58430863732103,64.54530508810319,3,Away,Rainy,0.31522947784939775,Low
3081,Defender,Team_B,3,1,295.5547444122859,7,,73.64096851180376,1,Home,Snowy,1.3835133991128603,Medium
3082,Defender,Team_A,2,0,413.3511068033914,4,86.62764722973436,62.85279202940289,5,Away,Sunny,0.020218311126517542,Low
3083,Goalkeeper,Team_A,3,5,226.60528577167918,1,,63.908011478995824,2,Away,Cloudy,0.3920108560979567,Low
3084,Forward,Team_B,3,4,364.3489976240829,7,100.86885393974504,63.7470827864701,5,Home,Rainy,0.7401022640577699,Low
3085,Midfielder,Team_B,4,0,296.56561318499354,5,74.34062883366333,88.7094614367166,3,Home,Sunny,1.4564221035190288,Medium
3086,Forward,Team_A,3,1,266.99214137602877,5,64.13768898594674,72.88845878355974,2,Away,Snowy,1.6226202554684461,Medium
3087,Midfielder,Team_G,4,2,343.7366629467275,4,87.9514870354592,80.38167260694539,1,Away,Rainy,1.4775239540211016,Medium
3088,Goalkeeper,Team_E,4,3,,3,69.4089368443987,78.67071200170683,5,Home,Cloudy,0.0,Low
3089,Goalkeeper,Team_B,3,3,340.4266506069903,8,90.49259309856608,66.4392524541929,2,Home,Snowy,1.25387008442342,Medium
3090,Goalkeeper,Team_F,2,4,304.24734739752563,7,64.14164660808925,79.33493206250496,5,Home,Snowy,0.3969068042600414,Low
3091,Goalkeeper,Team_C,4,4,242.23704562361786,4,69.5140606287365,75.74950255291718,1,Home,Sunny,0.7535763239183815,Low
3092,Midfielder,Team_D,3,2,314.06905033383583,6,72.62997516216788,65.60354163515294,1,Home,Rainy,2.103942041825212,High
3093,Defender,Team_A,4,1,240.07101078263355,4,83.71190262269404,73.1270251237748,1,Away,Cloudy,0.718166687117419,Low
3094,Midfielder,Team_A,2,5,301.4045467147862,6,73.17787697918182,96.00191638263026,1,Home,Cloudy,1.3050205650093036,Medium
3095,Forward,Team_D,3,1,316.21654109650376,3,72.57921421487369,59.77886086593975,2,Home,Cloudy,0.45104990648107557,Low
3096,Goalkeeper,Team_E,3,6,178.3675105573715,3,84.61249431997709,69.0805728226981,2,Home,Snowy,1.077627995473435,Medium
3097,Goalkeeper,Team_D,4,3,403.29933227527323,6,89.74544093044938,80.52269595662511,1,Home,Cloudy,1.8770764052376114,High
3098,Forward,Team_B,2,1,245.68871161277372,4,75.05186324176361,57.34375083673727,3,Home,Sunny,0.0,Low
3099,Midfielder,Team_D,4,1,308.8424479297583,5,68.03826450623373,71.56266989098506,2,Away,Cloudy,0.8605430691655545,Medium
3100,Defender,Team_A,2,2,352.029994748751,13,92.53111508798007,87.81443623926289,1,Away,Sunny,2.609226124496928,High
3101,Defender,Team_D,3,4,398.5129830907507,5,76.53103668839839,69.11714536754663,2,Away,Cloudy,0.7007437583974094,Low
3102,Forward,Team_C,4,1,272.47081961763007,6,82.18480539922571,87.00536647372292,5,Home,Snowy,0.9410427714273981,Medium
3103,Defender,Team_F,4,1,169.4488843416263,4,73.28096488368043,63.199842756691524,3,Home,Cloudy,0.0,Low
3104,Midfielder,Team_B,4,4,384.7198229606772,2,74.15384994545487,91.31530646983339,1,Away,Cloudy,1.4111330521402605,Medium
3105,Midfielder,Team_D,2,0,245.03030681442743,6,73.27851901531899,101.12552415178061,3,Home,Cloudy,1.4373906740058855,Medium
3106,Forward,Team_A,0,1,341.5665946150237,6,86.34043232508738,53.26971317136963,2,Away,Rainy,1.0786691786913707,Medium
3107,Midfielder,Team_G,3,3,345.29538200813874,6,89.89331697152457,92.3641898418379,2,Away,Snowy,1.3691844520354879,Medium
3108,Goalkeeper,Team_F,2,2,124.87823403970478,5,72.86989411384748,72.73848255479335,5,Home,Cloudy,0.8268798887382846,Medium
3109,Forward,Team_B,3,0,223.1097937073336,5,74.08596146324133,70.28554536390378,1,Away,Snowy,0.8415282278506293,Medium
3110,Midfielder,Team_A,1,1,292.3513275969719,10,90.29812818045387,62.9647476886108,1,Away,Sunny,1.4336127844232927,Medium
3111,Forward,Team_E,3,2,164.9523248636459,5,96.98991711341328,61.51193924443933,4,Away,Cloudy,1.2340218319328176,Medium
3112,,Team_C,3,1,239.71692342455523,6,83.70352142634057,83.60399830860976,5,Home,Rainy,0.6459123194043003,Low
3113,Midfielder,Team_E,2,0,327.3727136076,5,81.47998224616464,,3,Away,Snowy,1.1510399003910472,Medium
3114,Goalkeeper,Team_C,0,1,314.69098087452386,6,97.27307156404676,51.357282519149216,1,Home,Sunny,0.89706025641177,Medium
3115,Midfielder,Team_D,5,3,338.1592658386563,4,80.47861977419258,85.3288948880852,4,Home,Sunny,0.5235115991135924,Low
3116,Forward,Team_B,4,0,346.9532587237311,8,80.49796587026333,77.30218240062581,3,Home,Rainy,2.053126327682615,High
3117,Forward,Team_D,2,3,219.09022598122317,5,73.33995915136023,68.64254390477312,2,Home,Cloudy,1.1958943729681677,Medium
3118,Midfielder,Team_C,2,3,242.90910419524164,9,85.01276294675887,88.75659840737399,2,Home,Snowy,2.047421007654759,High
3119,Goalkeeper,Team_C,2,2,365.681971370723,6,71.79005909569027,82.41539710223333,5,Home,Cloudy,0.5270353038184251,Low
3120,Goalkeeper,Team_C,2,1,411.4598144601608,3,73.8087318202402,80.97372319967934,2,Away,Sunny,0.6251308935864719,Low
3121,Goalkeeper,Team_F,5,4,261.9555170682672,6,75.29667977969872,52.483745951071604,2,Home,Sunny,1.4849502445096356,Medium
3122,Forward,Team_A,6,1,335.5343356458174,4,83.82398919987907,77.46597580850603,4,Away,Sunny,0.541811192420425,Low
3123,Midfielder,Team_B,3,3,368.42497359883373,8,75.1235688153783,83.31817246788188,3,Home,Sunny,1.3121453988283065,Medium
3124,Defender,Team_D,3,1,334.2533370313571,7,86.96769464873333,66.96362593468763,3,Home,Rainy,1.0376022521794868,Medium
3125,Forward,Team_D,1,3,305.0740216747411,2,68.3903446126645,68.6102360476702,4,Home,Sunny,0.07087384276981132,Low
3126,Goalkeeper,Team_E,2,2,281.5610003330604,5,74.67154159293379,49.683064278545054,3,Home,Sunny,0.3600721139749923,Low
3127,Midfielder,Team_C,4,2,439.11615228593246,5,79.19518747834515,48.985865550856474,3,Away,Sunny,0.40601674371956253,Low
3128,Goalkeeper,Team_G,3,3,325.7725424916185,6,79.91195060070434,84.9018396059571,5,Home,Snowy,0.47171041202894537,Low
3129,Defender,Team_C,2,0,343.3365218730365,6,85.42791468697067,70.6842151926231,1,Home,Snowy,1.249264120106741,Medium
3130,Goalkeeper,Team_C,3,2,339.45920484481474,8,69.05411062660927,64.67821564669096,3,Away,Cloudy,0.40000265836054516,Low
3131,Goalkeeper,Team_G,0,3,271.25489557995127,5,78.57601774694734,68.78098114014786,3,Home,Snowy,1.1624963179138081,Medium
3132,Defender,Team_D,2,2,323.04926139885833,2,68.41277863565864,87.18236128632546,3,Away,Rainy,0.5928333483850263,Low
3133,Midfielder,Team_E,1,4,300.66543872731387,4,84.45167606621617,95.29239155302963,2,Away,,0.9070025943495004,Medium
3134,Forward,Team_A,3,5,299.59114452986694,8,73.47786822533253,85.35545982850486,4,Home,Cloudy,1.5466125748575847,Medium
3135,Midfielder,Team_G,4,3,339.01754846112584,4,86.27053975950864,73.91679830148894,5,Away,Rainy,0.0,Low
3136,Defender,Team_F,5,0,265.06142160587956,5,78.21852274576594,95.95872796297313,2,Away,Cloudy,1.6334749812892262,Medium
3137,Goalkeeper,Team_B,1,0,247.71269475177513,5,79.24079471709541,65.0828563761864,4,Away,Sunny,0.3961295943979211,Low
3138,Midfielder,Team_G,6,1,350.1635036243252,4,104.57129561359838,60.23974886266926,5,Home,Sunny,0.16059387600585345,Low
3139,Forward,Team_A,1,3,288.10336444227977,4,88.1048471975687,,2,Home,Snowy,0.836344795149892,Medium
3140,Defender,Team_D,1,1,299.2990567833958,2,84.90097715122673,84.05838116000436,5,Away,Sunny,0.247401642468075,Low
3141,Midfielder,Team_F,1,1,204.27220683940033,7,78.15890491738328,78.34169144455196,3,Home,Rainy,1.0459308403182752,Medium
3142,Forward,Team_F,2,3,377.78496693059805,4,74.54328469111915,79.28264864898064,2,Home,Sunny,1.0016212941419984,Medium
3143,Defender,Team_F,5,3,351.4409727149416,5,73.3169717098854,60.21742886069077,2,Away,Sunny,1.6347901339070978,Medium
3144,Forward,Team_C,3,0,362.4841271187098,6,91.95809384703655,76.08942747157224,1,Home,Cloudy,1.6132549133402332,Medium
3145,Defender,Team_B,3,2,343.23953722386466,5,72.06928701546393,58.546614548191826,3,Away,Snowy,0.6296767259374038,Low
3146,Goalkeeper,Team_D,5,2,229.04258277858412,6,83.77212028196057,77.41882939196347,3,Home,Sunny,1.19233820058175,Medium
3147,Midfielder,Team_D,4,3,333.7399378807491,6,72.5060138015666,89.90695165372298,2,Away,Rainy,1.700762859404227,Medium
3148,Forward,Team_F,2,1,283.45198985930307,3,69.51298235412547,79.57802664496384,2,Away,Cloudy,0.5309932482983629,Low
3149,Defender,Team_D,1,1,262.2285736859876,5,74.12453951728801,66.51375295067025,4,Away,Snowy,0.7282666308405519,Low
3150,Forward,Team_B,2,1,350.0028944867433,6,85.31517996187142,75.62617675946558,1,Away,Rainy,1.3754929334625816,Medium
3151,Forward,Team_B,4,1,419.51053500516076,5,88.83047331184373,72.09022632327977,2,Home,Rainy,1.313704509287634,Medium
3152,Midfielder,Team_E,2,4,409.6003651373805,3,80.49396885331099,70.35629696211723,5,Away,Snowy,0.1345429018033944,Low
3153,Goalkeeper,Team_G,3,2,357.328701110637,3,76.99077661622304,,4,Home,Cloudy,0.2618871433190646,Low
3154,Forward,Team_G,4,2,318.1863104324482,6,83.94046026041153,60.53781109669562,2,Home,Rainy,1.3719665146734716,Medium
3155,Defender,Team_E,5,4,307.06746074486523,3,76.58029756523895,78.26989641532131,3,Away,Sunny,0.945898687758499,Medium
3156,Defender,Team_A,0,2,265.72978481340635,6,74.52492137278135,73.24865460710095,1,Home,Rainy,1.1287093746189574,Medium
3157,Goalkeeper,Team_G,5,1,303.8160089775994,7,69.37397835949437,90.15497862380175,4,Away,Cloudy,0.9428149645708777,Medium
3158,Defender,Team_B,7,1,936.2785939382217,7,89.21870051079011,80.48406021357621,5,Home,Cloudy,1.2499026477600348,Medium
3159,Goalkeeper,Team_B,3,8,429.38834792149623,6,73.06576439849539,94.39408185193778,4,Away,Sunny,1.1239174233584464,Medium
3160,Defender,Team_G,3,0,271.01112158215767,5,68.7646701237734,92.60035790790663,1,Home,Sunny,1.294814457784384,Medium
